# step,rank,entropy,components,curvature,nabla_t
241.000000,16.000000,2.155718,1.000000,inf,inf
242.000000,16.000000,2.155718,1.000000,inf,inf
243.000000,16.000000,2.155718,1.000000,inf,inf
244.000000,16.000000,2.155718,1.000000,inf,inf
245.000000,16.000000,2.155718,1.000000,inf,inf
246.000000,16.000000,2.155718,1.000000,inf,inf
247.000000,16.000000,2.155718,1.000000,inf,inf
248.000000,16.000000,2.155718,1.000000,inf,inf
249.000000,16.000000,2.155718,1.000000,inf,inf
250.000000,16.000000,2.179002,1.000000,inf,inf
251.000000,16.000000,2.256254,1.000000,inf,inf
252.000000,16.000000,2.306740,1.000000,inf,inf
253.000000,16.000000,2.354057,1.000000,inf,inf
254.000000,16.000000,2.399127,1.000000,inf,inf
255.000000,16.000000,2.430361,1.000000,inf,inf
256.000000,16.000000,2.476169,1.000000,inf,inf
257.000000,16.000000,2.533641,1.000000,inf,inf
258.000000,16.000000,2.578170,1.000000,inf,inf
259.000000,16.000000,2.612406,1.000000,inf,inf
260.000000,16.000000,2.639387,1.000000,inf,inf
261.000000,16.000000,2.660986,1.000000,inf,inf
262.000000,16.000000,2.678482,1.000000,inf,inf
263.000000,16.000000,2.692793,1.000000,inf,inf
264.000000,16.000000,2.704593,1.000000,inf,inf
265.000000,16.000000,2.714394,1.000000,inf,inf
266.000000,16.000000,2.722585,1.000000,inf,inf
267.000000,16.000000,2.729471,1.000000,inf,inf
268.000000,16.000000,2.735287,1.000000,inf,inf
269.000000,16.000000,2.740223,1.000000,inf,inf
270.000000,16.000000,2.744430,1.000000,inf,inf
271.000000,16.000000,2.748028,1.000000,inf,inf
272.000000,16.000000,2.751117,1.000000,inf,inf
273.000000,16.000000,2.753776,1.000000,inf,inf
274.000000,16.000000,2.756073,1.000000,inf,inf
275.000000,16.000000,2.758061,1.000000,inf,inf
276.000000,16.000000,2.759787,1.000000,inf,inf
277.000000,16.000000,2.761288,1.000000,inf,inf
278.000000,16.000000,2.762597,1.000000,inf,inf
279.000000,16.000000,2.763740,1.000000,inf,inf
280.000000,16.000000,2.764740,1.000000,inf,inf
281.000000,16.000000,2.765617,1.000000,inf,inf
282.000000,16.000000,2.766388,1.000000,inf,inf
283.000000,16.000000,2.767065,1.000000,inf,inf
284.000000,16.000000,2.767662,1.000000,inf,inf
285.000000,16.000000,2.768188,1.000000,inf,inf
286.000000,16.000000,2.768653,1.000000,inf,inf
287.000000,16.000000,2.769064,1.000000,inf,inf
288.000000,16.000000,2.769428,1.000000,inf,inf
289.000000,16.000000,2.769752,1.000000,inf,inf
290.000000,16.000000,2.770038,1.000000,inf,inf
291.000000,16.000000,2.770293,1.000000,inf,inf
292.000000,16.000000,2.770520,1.000000,inf,inf
293.000000,16.000000,2.770723,1.000000,inf,inf
294.000000,16.000000,2.770903,1.000000,inf,inf
295.000000,16.000000,2.771064,1.000000,inf,inf
296.000000,16.000000,2.771208,1.000000,inf,inf
297.000000,16.000000,2.771338,1.000000,inf,inf
298.000000,16.000000,2.771453,1.000000,inf,inf
299.000000,16.000000,2.771557,1.000000,inf,inf
300.000000,16.000000,2.771650,1.000000,inf,inf
301.000000,16.000000,2.771734,1.000000,inf,inf
302.000000,16.000000,2.771810,1.000000,inf,inf
303.000000,16.000000,2.771878,1.000000,inf,inf
304.000000,16.000000,2.771939,1.000000,inf,inf
305.000000,16.000000,2.771995,1.000000,inf,inf
306.000000,16.000000,2.772045,1.000000,inf,inf
307.000000,16.000000,2.772090,1.000000,inf,inf
308.000000,16.000000,2.772131,1.000000,inf,inf
309.000000,16.000000,2.772169,1.000000,inf,inf
310.000000,16.000000,2.772203,1.000000,inf,inf
311.000000,16.000000,2.772234,1.000000,inf,inf
312.000000,16.000000,2.772262,1.000000,inf,inf
313.000000,16.000000,2.772287,1.000000,inf,inf
314.000000,16.000000,2.772311,1.000000,inf,inf
315.000000,16.000000,2.772332,1.000000,inf,inf
316.000000,16.000000,2.772351,1.000000,inf,inf
317.000000,16.000000,2.772369,1.000000,inf,inf
318.000000,16.000000,2.772386,1.000000,inf,inf
319.000000,16.000000,2.772401,1.000000,inf,inf
320.000000,16.000000,2.772414,1.000000,inf,inf
321.000000,16.000000,2.772427,1.000000,inf,inf
322.000000,16.000000,2.772439,1.000000,inf,inf
323.000000,16.000000,2.772449,1.000000,inf,inf
324.000000,16.000000,2.772459,1.000000,inf,inf
325.000000,16.000000,2.772468,1.000000,inf,inf
326.000000,16.000000,2.772477,1.000000,inf,inf
327.000000,16.000000,2.772485,1.000000,inf,inf
328.000000,16.000000,2.772492,1.000000,inf,inf
329.000000,16.000000,2.772498,1.000000,inf,inf
330.000000,16.000000,2.772505,1.000000,inf,inf
331.000000,16.000000,2.772510,1.000000,inf,inf
332.000000,16.000000,2.772516,1.000000,inf,inf
333.000000,16.000000,2.772520,1.000000,inf,inf
334.000000,16.000000,2.772525,1.000000,inf,inf
335.000000,16.000000,2.772529,1.000000,inf,inf
336.000000,16.000000,2.772533,1.000000,inf,inf
337.000000,16.000000,2.772537,1.000000,inf,inf
338.000000,16.000000,2.772540,1.000000,inf,inf
339.000000,16.000000,2.772543,1.000000,inf,inf
340.000000,16.000000,2.772546,1.000000,inf,inf
341.000000,16.000000,2.772549,1.000000,inf,inf
342.000000,16.000000,2.772551,1.000000,inf,inf
343.000000,16.000000,2.772554,1.000000,inf,inf
344.000000,16.000000,2.772556,1.000000,inf,inf
345.000000,16.000000,2.772558,1.000000,inf,inf
346.000000,16.000000,2.772560,1.000000,inf,inf
347.000000,16.000000,2.772562,1.000000,inf,inf
348.000000,16.000000,2.772564,1.000000,inf,inf
349.000000,16.000000,2.772565,1.000000,inf,inf
350.000000,16.000000,2.772567,1.000000,inf,inf
351.000000,16.000000,2.772568,1.000000,inf,inf
352.000000,16.000000,2.772569,1.000000,inf,inf
353.000000,16.000000,2.772571,1.000000,inf,inf
354.000000,16.000000,2.772572,1.000000,inf,inf
355.000000,16.000000,2.772573,1.000000,inf,inf
356.000000,16.000000,2.772574,1.000000,inf,inf
357.000000,16.000000,2.772575,1.000000,inf,inf
358.000000,16.000000,2.772576,1.000000,inf,inf
359.000000,16.000000,2.772576,1.000000,inf,inf
360.000000,16.000000,2.772577,1.000000,inf,inf
361.000000,16.000000,2.772578,1.000000,inf,inf
362.000000,16.000000,2.772578,1.000000,inf,inf
363.000000,16.000000,2.772579,1.000000,inf,inf
364.000000,16.000000,2.772580,1.000000,inf,inf
365.000000,16.000000,2.772580,1.000000,inf,inf
366.000000,16.000000,2.772581,1.000000,inf,inf
367.000000,16.000000,2.772581,1.000000,inf,inf
368.000000,16.000000,2.772582,1.000000,inf,inf
369.000000,16.000000,2.772582,1.000000,inf,inf
370.000000,16.000000,2.772583,1.000000,inf,inf
371.000000,16.000000,2.772583,1.000000,inf,inf
372.000000,16.000000,2.772583,1.000000,inf,inf
373.000000,16.000000,2.772584,1.000000,inf,inf
374.000000,16.000000,2.772584,1.000000,inf,inf
375.000000,16.000000,2.772584,1.000000,inf,inf
376.000000,16.000000,2.772584,1.000000,inf,inf
377.000000,16.000000,2.772585,1.000000,inf,inf
378.000000,16.000000,2.772585,1.000000,inf,inf
379.000000,16.000000,2.772585,1.000000,inf,inf
380.000000,16.000000,2.772585,1.000000,inf,inf
381.000000,16.000000,2.772586,1.000000,inf,inf
382.000000,16.000000,2.772586,1.000000,inf,inf
383.000000,16.000000,2.772586,1.000000,inf,inf
384.000000,16.000000,2.772586,1.000000,inf,inf
385.000000,16.000000,2.772586,1.000000,inf,inf
386.000000,16.000000,2.772586,1.000000,inf,inf
387.000000,16.000000,2.772587,1.000000,inf,inf
388.000000,16.000000,2.772587,1.000000,inf,inf
389.000000,16.000000,2.772587,1.000000,inf,inf
390.000000,16.000000,2.772587,1.000000,inf,inf
391.000000,16.000000,2.772587,1.000000,inf,inf
392.000000,16.000000,2.772587,1.000000,inf,inf
393.000000,16.000000,2.772587,1.000000,inf,inf
394.000000,16.000000,2.772587,1.000000,inf,inf
395.000000,16.000000,2.772587,1.000000,inf,inf
396.000000,16.000000,2.772588,1.000000,inf,inf
397.000000,16.000000,2.772588,1.000000,inf,inf
398.000000,16.000000,2.772588,1.000000,inf,inf
399.000000,16.000000,2.772588,1.000000,inf,inf
